,game_id,game_date,matchup,team_id,is_home,wl,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,stl,blk,tov,pf,pts,a_team_id,season_year,season_type,season
,21500349,2015-12-12,LAL @ HOU,1610612745,t,W,12,12,0.5,240,47,90,0.522,15,33,0.455,17,28,1,15,37,52,32,16,7,16,15,126,1610612747,2015,Regular Season,2015-16
,21500349,2015-12-12,HOU vs. LAL,1610612747,f,L,3,21,0.125,240,35,88,0.398,10,32,0.313,17,20,1,11,29,40,21,11,4,19,23,97,1610612745,2015,Regular Season,2015-16
,21500351,2015-12-12,MIL vs. GSW,1610612744,f,L,24,1,0.96,240,36,89,0.404,6,27,0.222,17,25,1,15,34,49,23,9,8,16,20,95,1610612749,2015,Regular Season,2015-16
,21500351,2015-12-12,GSW @ MIL,1610612749,t,W,10,15,0.4,240,44,90,0.489,6,14,0.429,14,18,1,8,36,44,31,12,4,16,24,108,1610612744,2015,Regular Season,2015-16
,21500344,2015-12-12,BKN vs. LAC,1610612746,f,W,14,10,0.583,240,43,86,0.5,8,24,0.333,11,18,1,7,33,40,28,12,0,12,21,105,1610612751,2015,Regular Season,2015-16
,21500337,2015-12-11,MIL @ TOR,1610612761,t,W,15,9,0.625,240,34,70,0.486,7,20,0.35,15,23,1,7,32,39,16,9,8,16,23,90,1610612749,2015,Regular Season,2015-16
,21500337,2015-12-11,TOR vs. MIL,1610612749,f,L,9,15,0.375,240,33,80,0.413,4,11,0.364,13,16,1,10,30,40,19,9,4,15,19,83,1610612761,2015,Regular Season,2015-16
,21500336,2015-12-11,GSW @ BOS,1610612738,t,L,13,10,0.565,290,49,114,0.43,12,33,0.364,9,16,1,11,40,51,32,7,9,15,30,119,1610612744,2015,Regular Season,2015-16
,21500343,2015-12-11,PHX vs. POR,1610612757,f,W,10,14,0.417,240,45,96,0.469,12,34,0.353,4,7,1,14,37,51,23,7,3,12,14,106,1610612756,2015,Regular Season,2015-16
,21500343,2015-12-11,POR @ PHX,1610612756,t,L,10,14,0.417,240,36,83,0.434,13,35,0.371,11,18,1,8,32,40,21,8,7,9,9,96,1610612757,2015,Regular Season,2015-16
,21500336,2015-12-11,BOS vs. GSW,1610612744,f,W,24,0,1,290,42,107,0.393,9,31,0.29,31,39,1,17,50,67,28,10,11,18,22,124,1610612738,2015,Regular Season,2015-16
,21500335,2015-12-11,PHI vs. DET,1610612765,f,W,13,11,0.542,240,43,93,0.462,10,27,0.37,11,16,1,17,31,48,18,9,9,14,21,107,1610612755,2015,Regular Season,2015-16
,21500331,2015-12-10,OKC vs. ATL,1610612737,f,L,14,10,0.583,240,35,78,0.449,10,28,0.357,14,23,1,5,29,34,21,9,7,9,19,94,1610612760,2015,Regular Season,2015-16
,21500331,2015-12-10,ATL @ OKC,1610612760,t,W,14,8,0.636,240,39,80,0.488,9,17,0.529,20,26,1,10,42,52,24,6,2,14,16,107,1610612737,2015,Regular Season,2015-16
,21500329,2015-12-10,PHI @ BKN,1610612751,t,W,7,15,0.318,240,37,74,0.5,6,14,0.429,20,27,1,9,34,43,22,5,1,19,20,100,1610612755,2015,Regular Season,2015-16
,21500329,2015-12-10,BKN vs. PHI,1610612755,f,L,1,22,0.043,240,34,87,0.391,4,31,0.129,19,22,1,13,25,38,17,14,6,10,22,91,1610612751,2015,Regular Season,2015-16
,21500319,2015-12-09,CHI @ BOS,1610612738,t,W,13,9,0.591,240,38,92,0.413,5,23,0.217,24,28,1,13,32,45,22,10,4,12,22,105,1610612741,2015,Regular Season,2015-16
,21500324,2015-12-09,MIL vs. LAC,1610612746,f,W,13,9,0.591,240,38,81,0.469,12,28,0.429,21,36,1,12,39,51,27,7,8,14,16,109,1610612749,2015,Regular Season,2015-16
,21500320,2015-12-09,MIA @ CHA,1610612766,t,W,13,8,0.619,240,40,81,0.494,11,27,0.407,8,17,0,3,37,40,27,9,5,10,21,99,1610612748,2015,Regular Season,2015-16
,21500319,2015-12-09,BOS vs. CHI,1610612741,f,L,11,8,0.579,240,39,91,0.429,6,21,0.286,16,23,1,15,35,50,22,7,5,16,18,100,1610612738,2015,Regular Season,2015-16
,21500320,2015-12-09,CHA vs. MIA,1610612748,f,L,12,8,0.6,240,29,75,0.387,6,21,0.286,17,24,1,7,36,43,17,3,8,17,14,81,1610612766,2015,Regular Season,2015-16
,21500324,2015-12-09,LAC @ MIL,1610612749,t,L,9,14,0.391,240,42,90,0.467,2,10,0.2,9,12,1,7,33,40,26,7,1,11,29,95,1610612746,2015,Regular Season,2015-16
,21500322,2015-12-09,MEM @ DET,1610612765,t,L,12,11,0.522,240,37,87,0.425,8,29,0.276,10,15,1,13,30,43,17,9,6,12,16,92,1610612763,2015,Regular Season,2015-16
,21500328,2015-12-09,DAL vs. ATL,1610612737,f,W,14,9,0.609,240,39,81,0.481,6,20,0.3,14,18,1,6,41,47,26,7,7,14,19,98,1610612742,2015,Regular Season,2015-16
,21500322,2015-12-09,DET vs. MEM,1610612763,f,W,13,10,0.565,240,41,88,0.466,4,15,0.267,7,13,1,16,37,53,23,4,4,17,15,93,1610612765,2015,Regular Season,2015-16
,21500328,2015-12-09,ATL @ DAL,1610612742,t,L,13,10,0.565,240,36,100,0.36,7,31,0.226,16,19,1,20,31,51,18,7,3,9,15,95,1610612737,2015,Regular Season,2015-16
,21500313,2015-12-08,POR @ CLE,1610612739,t,W,14,7,0.667,240,40,79,0.506,9,21,0.429,16,20,1,6,24,30,18,10,4,8,18,105,1610612757,2015,Regular Season,2015-16
,21500313,2015-12-08,CLE vs. POR,1610612757,f,L,9,14,0.391,240,40,79,0.506,11,26,0.423,9,16,1,10,26,36,21,3,2,18,25,100,1610612739,2015,Regular Season,2015-16
,21500318,2015-12-08,UTA @ SAC,1610612758,t,W,8,15,0.348,240,43,77,0.558,10,28,0.357,18,24,1,9,31,40,29,6,2,15,18,114,1610612762,2015,Regular Season,2015-16
,21500318,2015-12-08,SAC vs. UTA,1610612762,f,L,9,10,0.474,240,38,92,0.413,15,36,0.417,15,22,1,19,25,44,23,7,0,12,22,106,1610612758,2015,Regular Season,2015-16
,21500316,2015-12-08,OKC @ MEM,1610612763,t,L,12,10,0.545,240,33,81,0.407,3,14,0.214,19,22,1,11,22,33,14,6,4,15,17,88,1610612760,2015,Regular Season,2015-16
,21500316,2015-12-08,MEM vs. OKC,1610612760,f,W,13,8,0.619,240,47,84,0.56,13,26,0.5,18,23,1,10,36,46,31,11,3,12,17,125,1610612763,2015,Regular Season,2015-16
,21500315,2015-12-08,HOU @ BKN,1610612751,t,W,6,15,0.286,240,45,81,0.556,7,18,0.389,13,16,1,12,30,42,27,14,7,24,17,110,1610612745,2015,Regular Season,2015-16
,21500315,2015-12-08,BKN vs. HOU,1610612745,f,L,10,12,0.455,240,39,82,0.476,15,35,0.429,12,17,1,10,26,36,26,20,3,23,15,105,1610612751,2015,Regular Season,2015-16
,21500312,2015-12-07,NOP vs. BOS,1610612738,f,W,12,9,0.571,240,40,81,0.494,12,28,0.429,19,24,1,10,36,46,24,8,8,17,18,111,1610612740,2015,Regular Season,2015-16
,21500309,2015-12-07,CHI vs. PHX,1610612756,f,W,9,13,0.409,240,41,92,0.446,7,17,0.412,14,17,1,10,30,40,18,12,4,18,17,103,1610612741,2015,Regular Season,2015-16
,21500312,2015-12-07,BOS @ NOP,1610612740,t,L,5,16,0.238,240,37,90,0.411,4,13,0.308,15,18,1,13,31,44,21,8,6,14,17,93,1610612738,2015,Regular Season,2015-16
,21500309,2015-12-07,PHX @ CHI,1610612741,t,L,11,7,0.611,240,41,90,0.456,6,21,0.286,13,18,1,16,32,48,28,11,8,20,19,101,1610612756,2015,Regular Season,2015-16
,21500306,2015-12-07,MIA vs. WAS,1610612764,f,W,9,10,0.474,240,46,92,0.5,9,18,0.5,13,17,1,12,25,37,23,7,2,10,19,114,1610612748,2015,Regular Season,2015-16
,21500305,2015-12-07,SAS @ PHI,1610612755,t,L,1,21,0.045,240,26,75,0.347,4,24,0.167,12,21,1,6,25,31,14,3,1,13,25,68,1610612759,2015,Regular Season,2015-16
,21500305,2015-12-07,PHI vs. SAS,1610612759,f,W,18,4,0.818,240,47,76,0.618,4,11,0.364,21,25,1,7,40,47,32,4,1,7,17,119,1610612755,2015,Regular Season,2015-16
,21500306,2015-12-07,WAS @ MIA,1610612748,t,L,12,7,0.632,240,41,69,0.594,5,16,0.313,16,22,1,4,30,34,25,5,6,16,18,103,1610612764,2015,Regular Season,2015-16
,21500304,2015-12-07,CHA vs. DET,1610612765,f,L,12,10,0.545,240,32,87,0.368,10,34,0.294,10,22,0,7,34,41,17,11,2,12,20,84,1610612766,2015,Regular Season,2015-16
,21500307,2015-12-07,DAL @ NYK,1610612752,t,L,10,12,0.455,240,40,84,0.476,9,25,0.36,8,9,1,3,34,37,25,4,4,13,21,97,1610612742,2015,Regular Season,2015-16
,21500311,2015-12-07,MIN vs. LAC,1610612746,f,W,12,9,0.571,240,38,86,0.442,8,25,0.32,26,29,1,13,30,43,21,10,9,17,26,110,1610612750,2015,Regular Season,2015-16
,21500303,2015-12-06,OKC vs. SAC,1610612758,f,L,7,15,0.318,240,35,88,0.398,7,24,0.292,18,30,1,13,28,41,20,11,5,14,20,95,1610612760,2015,Regular Season,2015-16
,21500303,2015-12-06,SAC @ OKC,1610612760,t,W,12,8,0.6,240,35,86,0.407,6,22,0.273,22,31,1,19,43,62,18,8,6,21,22,98,1610612758,2015,Regular Season,2015-16
,21500301,2015-12-06,LAL @ DET,1610612765,t,W,12,9,0.571,240,41,93,0.441,9,24,0.375,20,26,1,17,44,61,20,11,1,16,21,111,1610612747,2015,Regular Season,2015-16
,21500302,2015-12-06,DAL @ WAS,1610612764,t,L,8,10,0.444,240,42,89,0.472,8,27,0.296,12,21,1,6,25,31,22,9,0,6,22,104,1610612742,2015,Regular Season,2015-16
,21500302,2015-12-06,WAS vs. DAL,1610612742,f,W,12,9,0.571,240,38,76,0.5,16,31,0.516,24,27,1,6,44,50,25,5,4,16,17,116,1610612764,2015,Regular Season,2015-16
,21500301,2015-12-06,DET vs. LAL,1610612747,f,L,3,17,0.15,240,32,80,0.4,5,18,0.278,22,29,1,8,31,39,12,6,4,15,21,91,1610612765,2015,Regular Season,2015-16
,21500298,2015-12-05,LAC vs. ORL,1610612753,f,L,11,9,0.55,240,40,90,0.444,6,20,0.3,15,18,1,15,36,51,22,8,6,13,21,101,1610612746,2015,Regular Season,2015-16
,21500295,2015-12-05,MIL vs. NYK,1610612752,f,L,10,11,0.476,240,32,76,0.421,6,25,0.24,21,28,1,6,31,37,22,4,4,15,24,91,1610612749,2015,Regular Season,2015-16
,21500298,2015-12-05,ORL @ LAC,1610612746,t,W,11,9,0.55,240,37,82,0.451,12,31,0.387,17,25,1,10,35,45,25,5,2,14,15,103,1610612753,2015,Regular Season,2015-16
,21500295,2015-12-05,NYK @ MIL,1610612749,t,W,8,13,0.381,240,44,89,0.494,2,4,0.5,16,24,1,13,36,49,25,5,6,13,22,106,1610612752,2015,Regular Season,2015-16
,21500288,2015-12-04,NOP vs. CLE,1610612739,f,L,13,6,0.684,265,39,89,0.438,10,33,0.303,20,24,1,12,31,43,18,8,1,14,26,108,1610612740,2015,Regular Season,2015-16
,21500286,2015-12-04,LAL @ ATL,1610612737,t,W,13,9,0.591,240,37,74,0.5,10,26,0.385,16,20,1,9,34,43,24,11,9,17,11,100,1610612747,2015,Regular Season,2015-16
,21500288,2015-12-04,CLE @ NOP,1610612740,t,W,5,15,0.25,265,42,85,0.494,9,25,0.36,21,31,1,11,35,46,25,10,2,15,25,114,1610612739,2015,Regular Season,2015-16
,21500286,2015-12-04,ATL vs. LAL,1610612747,f,L,3,16,0.158,240,32,86,0.372,13,27,0.481,10,13,1,15,27,42,19,10,7,16,14,87,1610612737,2015,Regular Season,2015-16
,21500285,2015-12-04,MIL @ DET,1610612765,t,W,11,9,0.55,240,34,82,0.415,7,23,0.304,27,39,1,8,38,46,18,8,4,9,11,102,1610612749,2015,Regular Season,2015-16
,21500285,2015-12-04,DET vs. MIL,1610612749,f,L,7,13,0.35,240,39,87,0.448,4,18,0.222,13,14,1,9,42,51,21,6,6,14,33,95,1610612765,2015,Regular Season,2015-16
,21500283,2015-12-04,BKN @ NYK,1610612752,t,W,10,10,0.5,240,39,87,0.448,12,27,0.444,18,21,1,8,36,44,25,8,6,13,14,108,1610612751,2015,Regular Season,2015-16
,21500282,2015-12-03,SAC vs. BOS,1610612738,f,W,11,8,0.579,240,40,84,0.476,14,33,0.424,20,24,1,6,34,40,34,14,5,16,32,114,1610612758,2015,Regular Season,2015-16
,21500282,2015-12-03,BOS @ SAC,1610612758,t,L,7,13,0.35,240,29,77,0.377,7,21,0.333,32,41,1,9,37,46,21,8,4,19,20,97,1610612738,2015,Regular Season,2015-16
,21500270,2015-12-02,PHX @ DET,1610612765,t,W,10,9,0.526,265,44,87,0.506,12,27,0.444,27,44,1,13,37,50,24,10,1,18,20,127,1610612756,2015,Regular Season,2015-16
,21500270,2015-12-02,DET vs. PHX,1610612756,f,L,8,11,0.421,265,47,97,0.485,14,33,0.424,14,15,1,10,26,36,28,7,3,15,33,122,1610612765,2015,Regular Season,2015-16
,21500275,2015-12-02,MIL @ SAS,1610612759,t,W,15,4,0.789,240,37,90,0.411,7,21,0.333,14,20,1,11,43,54,25,11,9,11,12,95,1610612749,2015,Regular Season,2015-16
,21500274,2015-12-02,HOU vs. NOP,1610612740,f,L,4,15,0.211,240,36,88,0.409,7,25,0.28,22,25,1,16,40,56,20,5,6,23,32,101,1610612745,2015,Regular Season,2015-16
,21500274,2015-12-02,NOP @ HOU,1610612745,t,W,8,11,0.421,240,36,87,0.414,8,27,0.296,28,39,1,9,33,42,20,9,7,10,23,108,1610612740,2015,Regular Season,2015-16
,21500275,2015-12-02,SAS vs. MIL,1610612749,f,L,7,12,0.368,240,26,78,0.333,3,14,0.214,15,18,1,6,38,44,17,7,6,16,20,70,1610612759,2015,Regular Season,2015-16
,21500269,2015-12-02,LAL @ WAS,1610612764,t,L,7,9,0.438,240,37,79,0.468,7,21,0.333,23,31,1,8,33,41,24,11,2,23,15,104,1610612747,2015,Regular Season,2015-16
,21500268,2015-12-02,GSW @ CHA,1610612766,t,L,10,8,0.556,240,35,94,0.372,9,31,0.29,20,30,1,13,28,41,19,10,7,8,13,99,1610612744,2015,Regular Season,2015-16
,21500269,2015-12-02,WAS vs. LAL,1610612747,f,W,3,15,0.167,240,41,96,0.427,8,25,0.32,18,20,1,16,29,45,17,18,3,16,22,108,1610612764,2015,Regular Season,2015-16
,21500268,2015-12-02,CHA vs. GSW,1610612744,f,W,20,0,1,240,46,88,0.523,16,34,0.471,8,11,1,11,42,53,31,2,9,18,23,116,1610612766,2015,Regular Season,2015-16
,21500271,2015-12-02,PHI @ NYK,1610612752,t,W,9,10,0.474,240,38,88,0.432,4,19,0.211,19,22,1,8,42,50,19,5,9,17,17,99,1610612755,2015,Regular Season,2015-16
,21500265,2015-12-01,MIN vs. ORL,1610612753,f,W,10,8,0.556,240,38,86,0.442,5,17,0.294,15,20,1,11,33,44,19,7,5,13,30,96,1610612750,2015,Regular Season,2015-16
,21500264,2015-12-01,PHX @ BKN,1610612751,t,W,5,13,0.278,240,41,84,0.488,4,13,0.308,8,12,1,6,36,42,23,10,4,15,19,94,1610612756,2015,Regular Season,2015-16
,21500267,2015-12-01,DAL @ POR,1610612757,t,L,7,12,0.368,265,41,100,0.41,15,40,0.375,15,17,1,13,37,50,24,6,1,15,23,112,1610612742,2015,Regular Season,2015-16
,21500263,2015-12-01,LAL @ PHI,1610612755,t,W,1,18,0.053,240,37,79,0.468,14,32,0.438,15,23,1,10,37,47,28,6,8,15,18,103,1610612747,2015,Regular Season,2015-16
,21500264,2015-12-01,BKN vs. PHX,1610612756,f,L,8,10,0.444,240,33,75,0.44,10,28,0.357,15,22,1,4,35,39,20,9,3,16,13,91,1610612751,2015,Regular Season,2015-16
,21500265,2015-12-01,ORL @ MIN,1610612750,t,L,8,10,0.444,240,29,77,0.377,4,19,0.211,31,38,1,12,34,46,14,7,11,13,20,93,1610612753,2015,Regular Season,2015-16
,21500267,2015-12-01,POR vs. DAL,1610612742,f,W,11,8,0.579,265,43,94,0.457,9,29,0.31,20,24,1,12,37,49,23,7,5,12,17,115,1610612757,2015,Regular Season,2015-16
,21500263,2015-12-01,PHI vs. LAL,1610612747,f,L,2,15,0.118,240,33,89,0.371,8,34,0.235,17,24,1,12,34,46,15,4,2,11,19,91,1610612755,2015,Regular Season,2015-16
,21500262,2015-12-01,WAS @ CLE,1610612739,t,L,13,5,0.722,240,28,83,0.337,9,30,0.3,20,23,1,10,37,47,15,8,3,18,18,85,1610612764,2015,Regular Season,2015-16
,21500262,2015-12-01,CLE vs. WAS,1610612764,f,W,7,8,0.467,240,39,83,0.47,7,28,0.25,12,16,1,2,37,39,23,7,5,12,23,97,1610612739,2015,Regular Season,2015-16
,21500266,2015-12-01,NOP vs. MEM,1610612763,f,W,11,8,0.579,240,43,90,0.478,2,10,0.2,25,26,1,13,36,49,21,3,4,6,23,113,1610612740,2015,Regular Season,2015-16
,21500266,2015-12-01,MEM @ NOP,1610612740,t,L,4,14,0.222,240,35,81,0.432,9,27,0.333,25,33,1,9,28,37,25,3,11,8,21,104,1610612763,2015,Regular Season,2015-16
,21500254,2015-11-30,HOU @ DET,1610612765,t,W,9,9,0.5,240,45,85,0.529,8,23,0.348,18,37,0,14,32,46,22,8,8,11,19,116,1610612745,2015,Regular Season,2015-16
,21500254,2015-11-30,DET vs. HOU,1610612745,f,L,7,11,0.389,240,35,88,0.398,11,27,0.407,24,28,1,16,29,45,19,11,7,16,27,105,1610612765,2015,Regular Season,2015-16
,21500255,2015-11-30,MIA vs. BOS,1610612738,f,W,10,8,0.556,240,38,80,0.475,8,20,0.4,21,25,1,12,28,40,23,15,3,15,21,105,1610612748,2015,Regular Season,2015-16
,21500255,2015-11-30,BOS @ MIA,1610612748,t,L,10,6,0.625,240,36,75,0.48,5,17,0.294,18,24,1,11,27,38,21,9,6,18,19,95,1610612738,2015,Regular Season,2015-16
,21500261,2015-11-30,POR @ LAC,1610612746,t,W,10,8,0.556,240,33,85,0.388,8,19,0.421,28,56,0,18,37,55,26,7,5,10,22,102,1610612757,2015,Regular Season,2015-16
,21500250,2015-11-29,TOR vs. PHX,1610612756,f,W,8,9,0.471,240,40,94,0.426,11,27,0.407,16,20,1,13,37,50,24,4,9,9,15,107,1610612761,2015,Regular Season,2015-16
,21500251,2015-11-29,PHI @ MEM,1610612763,t,W,10,8,0.556,240,34,81,0.42,4,13,0.308,20,27,1,15,34,49,19,11,7,26,18,92,1610612755,2015,Regular Season,2015-16
,21500250,2015-11-29,PHX @ TOR,1610612761,t,L,11,7,0.611,240,38,86,0.442,12,29,0.414,14,17,1,8,35,43,19,6,7,11,17,102,1610612756,2015,Regular Season,2015-16
,21500251,2015-11-29,MEM vs. PHI,1610612755,f,L,0,18,0,240,30,77,0.39,12,36,0.333,12,16,1,8,33,41,23,18,9,25,29,84,1610612763,2015,Regular Season,2015-16
,21500247,2015-11-29,LAC vs. MIN,1610612750,f,L,8,9,0.471,240,37,82,0.451,8,16,0.5,17,21,1,7,32,39,21,7,3,13,27,99,1610612746,2015,Regular Season,2015-16
,21500247,2015-11-29,MIN @ LAC,1610612746,t,W,9,8,0.529,240,39,75,0.52,8,22,0.364,21,33,1,7,32,39,24,3,5,13,21,107,1610612750,2015,Regular Season,2015-16
,21500249,2015-11-29,ORL vs. BOS,1610612738,f,L,9,8,0.529,240,36,88,0.409,5,27,0.185,14,20,1,9,25,34,28,7,6,11,16,91,1610612753,2015,Regular Season,2015-16
,21500252,2015-11-29,HOU @ NYK,1610612752,t,L,8,10,0.444,265,45,78,0.577,6,18,0.333,15,17,1,5,38,43,22,5,7,21,24,111,1610612745,2015,Regular Season,2015-16
,21500249,2015-11-29,BOS @ ORL,1610612753,t,W,9,8,0.529,240,45,93,0.484,9,25,0.36,11,16,1,17,37,54,24,6,7,13,20,110,1610612738,2015,Regular Season,2015-16
,21500252,2015-11-29,NYK vs. HOU,1610612745,f,W,7,10,0.412,265,43,95,0.453,7,25,0.28,23,36,1,17,22,39,16,16,2,8,19,116,1610612752,2015,Regular Season,2015-16
,21500253,2015-11-29,LAL vs. IND,1610612754,f,W,11,5,0.688,240,34,83,0.41,9,27,0.333,30,37,1,9,41,50,17,4,5,15,18,107,1610612747,2015,Regular Season,2015-16
,21500242,2015-11-28,SAS vs. ATL,1610612737,f,L,11,8,0.579,240,37,87,0.425,6,26,0.231,8,13,1,12,31,43,28,9,5,18,17,88,1610612759,2015,Regular Season,2015-16
,21500239,2015-11-28,TOR @ WAS,1610612764,t,L,6,8,0.429,240,27,82,0.329,7,23,0.304,21,27,1,10,32,42,20,11,3,14,16,82,1610612761,2015,Regular Season,2015-16
,21500239,2015-11-28,WAS vs. TOR,1610612761,f,W,11,6,0.647,240,31,72,0.431,11,24,0.458,11,14,1,6,42,48,17,8,7,22,21,84,1610612764,2015,Regular Season,2015-16
,21500244,2015-11-28,LAL @ POR,1610612757,t,W,7,10,0.412,240,38,78,0.487,12,30,0.4,20,26,1,12,34,46,24,5,2,16,16,108,1610612747,2015,Regular Season,2015-16
,21500242,2015-11-28,ATL @ SAS,1610612759,t,W,14,3,0.824,240,40,85,0.471,9,17,0.529,19,20,1,12,37,49,25,11,9,16,14,108,1610612737,2015,Regular Season,2015-16
,21500244,2015-11-28,POR vs. LAL,1610612747,f,L,2,13,0.133,240,36,82,0.439,7,23,0.304,17,23,1,6,27,33,20,12,2,9,19,96,1610612757,2015,Regular Season,2015-16
,21500240,2015-11-28,BKN @ CLE,1610612739,t,W,13,4,0.765,240,35,87,0.402,9,27,0.333,11,17,1,12,37,49,20,9,11,19,19,90,1610612751,2015,Regular Season,2015-16
,21500240,2015-11-28,CLE vs. BKN,1610612751,f,L,3,13,0.188,240,33,81,0.407,4,17,0.235,18,24,1,8,38,46,21,9,4,16,18,88,1610612739,2015,Regular Season,2015-16
,21500243,2015-11-28,NOP @ UTA,1610612762,t,W,8,7,0.533,240,38,82,0.463,9,18,0.5,16,21,1,12,37,49,18,11,9,15,25,101,1610612740,2015,Regular Season,2015-16
,21500229,2015-11-27,WAS @ BOS,1610612738,t,W,9,7,0.563,240,42,97,0.433,12,33,0.364,15,19,1,19,39,58,28,11,7,15,15,111,1610612764,2015,Regular Season,2015-16
,21500234,2015-11-27,OKC vs. DET,1610612765,f,L,8,8,0.5,240,31,90,0.344,9,29,0.31,16,20,1,13,25,38,17,9,1,8,21,87,1610612760,2015,Regular Season,2015-16
,21500229,2015-11-27,BOS vs. WAS,1610612764,f,L,6,7,0.462,240,27,84,0.321,5,18,0.278,19,22,1,13,33,46,16,7,4,22,19,78,1610612738,2015,Regular Season,2015-16
,21500234,2015-11-27,DET @ OKC,1610612760,t,W,11,6,0.647,240,37,79,0.468,7,24,0.292,22,26,1,12,46,58,19,2,9,18,19,103,1610612765,2015,Regular Season,2015-16
,21500228,2015-11-27,MIL @ ORL,1610612753,t,W,8,8,0.5,240,43,82,0.524,12,27,0.444,16,22,1,8,33,41,30,9,5,18,18,114,1610612749,2015,Regular Season,2015-16
,21500230,2015-11-27,MIA @ NYK,1610612752,t,L,8,9,0.471,240,32,85,0.376,3,14,0.214,11,15,1,7,32,39,16,7,5,10,24,78,1610612748,2015,Regular Season,2015-16
,21500230,2015-11-27,NYK vs. MIA,1610612748,f,W,10,5,0.667,240,33,76,0.434,7,17,0.412,24,28,1,8,34,42,16,4,7,12,13,97,1610612752,2015,Regular Season,2015-16
,21500228,2015-11-27,ORL vs. MIL,1610612749,f,L,6,10,0.375,240,31,74,0.419,8,26,0.308,20,22,1,6,32,38,20,8,2,21,20,90,1610612753,2015,Regular Season,2015-16
,21500232,2015-11-27,HOU vs. PHI,1610612755,f,L,0,17,0,240,40,83,0.482,16,35,0.457,18,26,1,8,25,33,24,18,5,12,24,114,1610612745,2015,Regular Season,2015-16
,21500232,2015-11-27,PHI @ HOU,1610612745,t,W,6,10,0.375,240,38,73,0.521,11,20,0.55,29,37,1,10,39,49,21,5,6,22,21,116,1610612755,2015,Regular Season,2015-16
,21500237,2015-11-27,MIN @ SAC,1610612758,t,L,6,11,0.353,240,37,86,0.43,8,22,0.364,9,15,1,12,24,36,21,4,3,15,16,91,1610612750,2015,Regular Season,2015-16
,21500236,2015-11-27,GSW @ PHX,1610612756,t,L,7,9,0.438,240,45,92,0.489,10,26,0.385,16,23,1,7,23,30,21,13,2,14,26,116,1610612744,2015,Regular Season,2015-16
,21500236,2015-11-27,PHX vs. GSW,1610612744,f,W,17,0,1,240,46,81,0.568,22,38,0.579,21,31,1,11,42,53,32,7,9,23,26,135,1610612756,2015,Regular Season,2015-16
,21500217,2015-11-25,PHI @ BOS,1610612738,t,W,8,7,0.533,240,31,91,0.341,9,29,0.31,13,18,1,11,43,54,18,7,6,16,12,84,1610612755,2015,Regular Season,2015-16
,21500222,2015-11-25,MIN vs. ATL,1610612737,f,L,10,7,0.588,240,31,82,0.378,8,31,0.258,25,35,1,15,38,53,14,10,7,14,20,95,1610612750,2015,Regular Season,2015-16
,21500216,2015-11-25,NYK @ ORL,1610612753,t,W,7,8,0.467,240,34,86,0.395,5,16,0.313,27,32,1,15,33,48,20,2,7,7,21,100,1610612752,2015,Regular Season,2015-16
,21500216,2015-11-25,ORL vs. NYK,1610612752,f,L,8,8,0.5,240,31,83,0.373,9,27,0.333,20,25,1,12,35,47,16,2,10,11,23,91,1610612753,2015,Regular Season,2015-16
,21500217,2015-11-25,BOS vs. PHI,1610612755,f,L,0,16,0,240,31,83,0.373,7,27,0.259,11,15,1,7,43,50,12,11,14,18,21,80,1610612738,2015,Regular Season,2015-16
,21500222,2015-11-25,ATL @ MIN,1610612750,t,W,7,8,0.467,240,34,82,0.415,9,21,0.429,22,29,1,7,38,45,22,9,4,11,23,99,1610612737,2015,Regular Season,2015-16
,21500219,2015-11-25,TOR vs. CLE,1610612739,f,L,11,4,0.733,240,36,82,0.439,14,29,0.483,13,16,1,9,33,42,22,4,2,10,20,99,1610612761,2015,Regular Season,2015-16
,21500219,2015-11-25,CLE @ TOR,1610612761,t,W,10,6,0.625,240,40,79,0.506,11,25,0.44,12,22,1,6,34,40,14,8,5,9,15,103,1610612739,2015,Regular Season,2015-16
,21500214,2015-11-24,LAL @ GSW,1610612744,t,W,16,0,1,240,45,92,0.489,12,35,0.343,9,15,1,12,36,48,32,9,6,8,13,111,1610612747,2015,Regular Season,2015-16
,21500214,2015-11-24,GSW vs. LAL,1610612747,f,L,2,12,0.143,240,31,83,0.373,3,21,0.143,12,16,1,8,37,45,16,8,2,14,15,77,1610612744,2015,Regular Season,2015-16
,21500210,2015-11-24,ATL vs. BOS,1610612738,f,L,7,7,0.5,240,34,82,0.415,9,21,0.429,20,26,1,10,23,33,23,14,2,16,19,97,1610612737,2015,Regular Season,2015-16
,21500209,2015-11-24,WAS vs. IND,1610612754,f,W,9,5,0.643,240,44,80,0.55,19,26,0.731,16,23,1,7,34,41,25,11,0,20,18,123,1610612764,2015,Regular Season,2015-16
,21500210,2015-11-24,BOS @ ATL,1610612737,t,W,10,6,0.625,240,45,80,0.563,12,24,0.5,19,22,1,6,37,43,33,8,7,20,25,121,1610612738,2015,Regular Season,2015-16
,21500209,2015-11-24,IND @ WAS,1610612764,t,L,6,5,0.545,240,38,83,0.458,13,33,0.394,17,24,1,10,30,40,27,9,1,21,18,106,1610612754,2015,Regular Season,2015-16
